,Unnamed: 0,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0,0,73479.0,-3.71667065648705,-2.07180531134611,-0.7354385088831359,1.16946543518163,4.13759271329282,2.3486042805571,-1.4984558750007,0.7378243034028991,-0.436013259965111,0.7239344866590479,-0.0530432359254929,-0.0561541994471634,0.323806267515946,0.5633436317006679,2.2562409848724703,-0.1125567357682219,-0.227361339592225,0.4520543089106729,1.99274295591326,-0.985475990119047,-0.309921994384507,-0.306099925817127,-2.57377434152487,1.2624690991284,0.0287374500253212,-0.102639963742044,0.364923965749547,-1.39307921751254,25.99,0
1,1,133741.0,-0.6665254948805219,0.321506597405885,0.461364651507546,4.46531982407886,2.31355384710884,0.499592933325046,-0.16766953348138,0.347454707074925,-2.0334244685663103,1.98854070721857,0.0858674674265342,-0.0113245842663546,0.0524840176803391,0.546544101136408,-0.5359139829434549,-0.235938730594966,-0.0445163139824615,0.2900584007142089,1.7865228478526598,0.612902224707402,-0.0062038507398504,-0.1883352287870919,0.3545096959475199,0.177990160088956,-1.07135906940652,0.0359266822794219,0.462273226478326,0.331354800705265,10.57,0
2,2,145177.0,2.0656171079515504,-0.0427892791625256,-1.12583044606047,0.369303845195113,-0.0124689001327288,-1.0335443547728,0.183736963577647,-0.313771074333955,0.511425819938143,0.0576367019440116,-0.7862485083092758,0.545167208713812,0.347347948112376,0.219862169173305,0.0702496361432384,-0.130419668484545,-0.303427823920427,-0.939516100103001,0.131601898967678,-0.2099862119453469,-0.2909884085939929,-0.6827208950234119,0.3249261806334099,-0.162811810859943,-0.283589730163399,0.2099458459180349,-0.065970000564961,-0.0616127837719794,1.29,0
3,3,60438.0,-1.4166876296428998,1.32274863360199,0.727693736845002,-1.31009890954542,-0.547245030438475,-0.891809174549828,-0.0733022219327954,0.7723394988292059,-0.319166888266408,-1.08161558547079,-1.1384350906791498,0.359154773595385,0.6771109680464339,0.4234866918091189,0.426457982992671,0.959496280084993,-0.5529161110416451,-0.17208893123082,-0.50528976279321,-0.162349414499169,-0.0110371246260019,-0.262217302679633,0.0047618036320787,-0.0700804794427846,-0.2175948488661069,0.7415023363769608,-0.1107346732329439,0.0135564103939728,3.69,0
4,4,47914.0,1.05048141356218,0.0575867566125478,0.1134458239162709,1.17863583086949,-0.183608232881286,-0.3872115941252679,0.149288691679386,0.0841803400543471,-0.199799753639273,0.233277294731508,1.3906875299726,0.0364188327499277,-2.02217772001783,1.08886180733238,0.484736694434942,-0.100768413210079,-0.163879097797562,-0.0945169498478048,-0.485502846552056,-0.19188775976798,0.0721037697013342,0.0360974242175088,-0.0721234030856621,0.183345907772931,0.509949473269321,-0.342145330722844,-0.0070385306208809,0.0104303605676156,55.9,0
5,5,124443.0,2.12450649536132,0.501403641323988,-2.45833289080804,1.15665320239305,1.23419689852789,-1.1576364162582,1.1099450476374,-0.592968276921283,-0.404395862830862,0.368954251109956,-0.889623250968793,0.451572693539296,0.539930140778601,0.7363232998947491,-0.376285590091841,-0.8373607215732171,-0.326291913652358,-0.489902119355435,-0.23696069179297,-0.2289961413845389,0.296915127997341,1.06676659887171,-0.21036155391869,0.732777216246978,0.941920166950323,-0.226367028382871,-0.05352945518112,-0.071618797150105,1.0,0
6,6,156518.0,2.23815711093546,-1.5823575164784598,-0.819257226071136,-1.90308306756567,-0.954874771202424,0.575190924485185,-1.53045077528996,0.131003552752028,-1.20330357221652,1.64396847473414,-0.0952891186682386,-0.0358415305477068,1.27925110100085,-0.648528877327082,-0.564479637211427,0.280232915215331,-0.317463006548042,0.701564170353584,0.493366330079045,-0.255368638685836,-0.3533667328598129,-0.6341809279240022,0.3084942321023189,-0.34442542861333,-0.465184280529236,-0.438256862802121,0.0310598830020546,-0.0405831374259391,45.0,0
7,7,123528.0,2.29472910505576,-1.65704807845422,-1.02047322463736,-1.7974298193781102,-1.2133090966826998,0.124031952143132,-1.59800315205428,0.2129645308646749,-0.859913622459386,1.79668130041855,-0.3625793983489679,-1.73354116912776,-2.14110459869266,0.124370505181855,-0.392772246004332,0.0903629877642235,0.0883828395115347,1.06971976733242,0.339931443979079,-0.553079238421587,-0.17233380057664,-0.1538965248834949,0.239716136404971,-0.002758345199703,-0.298133784153523,-0.181132747855985,0.000474038719471,-0.0602673130896597,12.0,0
8,8,38214.0,-2.64043353370263,-1.81270826308096,1.556904905816,2.2672880909676496,2.9895591767509297,-2.82458747285267,-1.15230677453549,-0.368416338720183,-0.286080336668108,0.9632775699125592,0.0881572520366187,0.1975824570727889,0.290529781894203,0.234375128536917,1.6987959192932298,-0.992811828851326,0.283192331229126,-0.166118873995758,1.52076020991166,-0.0901354187823152,-0.129812429556466,0.2270309866301799,-0.6156141516845911,0.8183334557965469,-0.0948084239100271,-0.166575986465104,0.507482830733836,-0.1496234209635319,17.76,0
9,9,126477.0,-0.709087111270107,-0.157397339522019,1.18315207543205,-3.2224730197352702,-0.3286603659589749,-0.179068409286258,-0.143578363111261,-0.911710783402445,-1.65466992068023,0.951231479172914,-1.7628744807120902,-2.52402068911456,-1.87384375630724,-0.3647804201118029,-0.4974411946906789,-0.333291580347072,0.255571424269345,0.305256258893224,-0.573766395913388,-0.4473676095533039,0.4310266405179629,-0.660255050330334,-0.329451868039437,0.379099625452859,0.750615443212827,-0.134844715342538,0.125147525464338,-0.116033897436278,10.0,0
10,10,86275.0,-1.61386943467382,0.955950914578716,0.446070410338899,-0.184742997124966,1.59242744207252,4.3838891101195,-0.60732040543792,1.08835262047945,0.472681156443277,0.28837364453024,-0.6592150675132811,-0.026510712138018,0.0010752018532119,-0.416498670457665,0.6098171230844139,0.0053950368082109,-0.460523717168834,0.5972594020373921,1.05004628285658,-0.0955276629261292,0.0419220266659876,-0.0355497705236054,-0.191070923929924,1.0082556130457598,0.0244645195620052,-0.428378011671533,-1.06350978737156,-0.106541500649151,35.0,0
11,11,11192.0,1.17624893767117,-0.8895329457151909,0.721409055606369,-0.475667655724823,-1.28340415030933,-0.250113705660604,-1.05236453150801,0.1261031728230069,0.7058553262346781,0.4254654177216549,2.37545328130389,-3.47916716017478,-0.4506396606526439,1.85180673317279,-0.0471786772746359,1.16648205094728,1.12663076183662,-0.51470672020276,-0.0215181145689789,-0.0005080734132666,0.310043972126476,0.842735595505261,-0.118885946229112,0.15436572250684,0.3184639061809799,-0.0641768792503249,-0.0235172370153651,0.006104742639393,76.12,0
12,12,48625.0,-4.6957647527251,-10.5999817312676,-3.5730015403645496,1.85471208507146,-3.7782764405432303,0.538696898036271,3.78310855379607,-0.9269305968976892,-1.30869595187778,-0.708095051593682,0.88954047022072,0.0166876441939414,0.159515519623787,0.7677687832764291,-0.470012865205366,1.25160630514985,0.365844014382681,-0.366807317408967,0.223115480414221,6.473985785396691,2.08948553676839,-1.15594970657736,-2.99722255942944,0.201102795360836,-0.369617088453483,-0.397241918063352,-0.6126945827904421,0.539374600533058,3168.8,0
13,13,66016.0,1.2333423150223,-0.96897153595996,0.088697105393811,-0.626211148049616,-0.860101548268654,0.05860775768603,-0.7193962613365029,0.2103166484331989,-0.417605903600037,0.675433788961505,0.62808678536608,-0.9060888345720892,-2.30138630464877,0.25936561668707,-0.735258097556167,0.58344403368852,0.759462952720235,-1.31043367348987,0.989330525079499,-0.0016662692762721,0.117387045865376,0.2114415001311549,-0.148355473867024,-0.31160475918121,0.5309453408673871,-0.111797745383005,-0.0071292753949155,-0.0036621538259075,64.96,0
14,14,80517.0,-2.11262362333606,-2.8918624259276005,0.249964158835947,-3.4213749350656,-1.92768494415386,0.909244903129248,3.0302999396954,-0.206036491310845,1.86555487309724,-2.89106790705553,-0.2047833050066249,0.276184144219846,-0.8181927381741991,-0.149981164242135,-0.0343840891692467,0.410870673880471,-1.49506040081893,1.60602632813391,0.0767217459862951,1.76986010283069,0.562477002520111,0.28113183697526,1.66101484158871,-1.07817955299109,0.4464056704205759,-1.1424537009150302,-0.300429146009214,-0.030780594331542,857.27,0
15,15,34727.0,1.28437725570168,-0.7940186216995341,0.974638931788066,-0.7896593904909229,-1.3062752712637,0.0573755061950037,-1.2331655937281498,0.246239767688897,-0.594718523813068,0.7449743475219929,1.5238330154474,-0.0954951223543412,-0.230105582307862,-0.1360056896097869,0.714620690540177,1.40456370541473,0.1078578483187009,-0.7521166955316531,0.1573981670505549,0.0461684495155418,0.456762642427219,1.24624513814405,-0.081840128012014,0.0618929563210167,0.309079157542354,-0.0360445631951927,0.0469145487970469,0.0117425387870107,14.0,0
16,16,135342.0,1.88933457782864,-0.5625188547557951,0.315774667005941,1.20486925882813,-1.00051032831099,0.469002622290757,-1.30115236215951,0.4570314021694939,1.4860331928533,0.3592961451350189,-0.0098794346328507,-0.1586911394549859,-1.81363530509849,0.175283444585116,0.4209027452967199,1.08833120037991,-1.0937814482366,1.40081559489794,-0.4776392066445229,-0.356535142513072,0.259882029601097,0.8399678455074922,0.168406908822719,-0.539411157389672,-0.365539445858866,-0.569634676629779,0.083177241661,-0.0357620743729304,2.99,0
17,17,42045.0,1.19129538683617,0.296150781267096,0.9255516242367808,2.52188432860817,-0.199760338936334,0.527166689740318,-0.37725078196363,0.115973450562608,-0.0194655990668699,0.507880227576875,-1.65097314808861,0.1170567250549269,0.669866773220847,-0.485536636491493,-0.4234889728061789,0.6651813644257281,-0.687868160917474,0.0691429400580833,-0.55493604399788,-0.0967441776184335,0.0204082191055491,0.2643056885935669,-0.205489835135468,-0.41921913449909,0.661483817127569,0.199872572766111,0.0317696361888679,0.0210855559327328,6.06,0
18,18,67444.0,-1.1383221770737,0.0856991204367379,3.1455961906383,-1.41703975385632,-1.60429232084816,-0.0352451124879795,-0.586014227939728,0.205161405128975,0.817619516720919,0.531093591455344,-1.12253012423055,-0.963864617906702,-1.30005521800233,-1.69113211973489,-1.7928527722909902,0.5294059774358251,0.7342722561275441,-1.31315606092652,0.2919390536858129,0.4233539617444689,0.0370143462435339,0.738928191890109,-0.3750454000468339,0.7437093519040591,0.546510778370017,-0.1487957556138719,0.3875899495471049,0.0286135016947705,2.4,0
19,19,144752.0,-23.980490723035103,-25.705566066064897,-4.10304890693054,4.68964634496491,8.874880594961821,-6.99442371743207,0.0126927757117263,-2.5842144816675097,1.54641150086611,3.03963108164876,2.55715085798127,0.341441835211376,2.60012702426539,-1.94026315931194,1.84356127821125,3.824151251994061,-1.61704615457571,-2.21913223664232,3.31045239321754,-15.6203323794322,-5.785110795742941,2.14714236766629,10.1983696353535,0.50057438624523,4.8081218816075495,0.580876748931317,2.2309299131123,4.36505910542052,216.5,0
20,20,5594.0,-0.6797622358701361,0.548938323436977,2.3899602321277995,1.49720854324891,-0.463965803913366,-0.0376500902499396,0.225230714890947,0.0829570389608746,0.9928635098318008,-0.735524810125332,0.8318793120567629,-2.77556667753746,0.4924779310855,1.61627954233716,0.2562117709493389,-1.35646902453812,1.92895302938963,-0.536968645035355,1.3082168085321002,0.2056757926599719,-0.285963573773443,-0.564645654353803,0.112852860368925,0.543120643684006,-0.135380639572731,0.4253950298985539,0.0285779393534585,0.0815266161793947,64.98,0
21,21,21940.0,1.3026426318609898,-0.465118376741054,0.7884342788248879,-0.414847164704873,-1.08543242100585,-0.719777276802909,-0.7203324487926159,-0.131307888084103,0.5651528217512379,0.2015827763460189,1.18537169284009,-3.15051476862942,1.19163803104418,1.44492938250958,0.3696369836782079,0.8485179401376641,1.37909123306514,-1.78929929476345,-0.0787788961247149,-0.0100008337079801,-0.19055205660744,-0.465660044859339,0.205294593432616,0.311078204162118,0.0639910910408004,-0.51108996106431,-0.0073291527396058,0.0187019742032487,29.9,0
22,22,172679.0,-0.7454492849872429,0.351712848123511,1.74760063884671,-0.291429760914156,1.01063095468887,0.535119009644077,0.2539612952747789,0.0237742497614815,0.522545569705553,-0.514434150387977,-1.67846191756702,-0.057948158917311,0.6368521668117321,-0.7429482648064292,0.0451527962878905,0.8048087137890602,-1.418300612248,0.425968933769059,-1.08457630728071,-0.15624272424354,0.0320572599333624,0.3137890967906289,-0.288321698385477,0.000463031978993,-0.262744335160774,-0.8979911210034129,-0.0361622676933015,-0.0742726093613548,17.0,0
23,23,39386.0,-0.7972879229974771,0.205886587724347,1.08208090399939,-0.35872812814917,-0.936891735843118,0.1287925115089319,0.134453582997333,0.6092109106467399,0.0305502420016233,-0.864124714290043,0.32474771841113,0.947746651252822,0.316668666225859,0.0332043570112355,-0.924148542887134,0.931315013029362,-0.889252469261614,0.783020481814789,-0.5226263597194399,0.0684952062707136,0.443922410653338,0.9957484843287572,0.381648202682293,0.0337423459315188,-1.06503791069789,0.2156117832525689,0.0453448747210787,0.1629501668640409,150.0,0
24,24,65359.0,-0.476480263796063,0.967301122016494,1.6600707942185,7.89913498285e-06,-0.106865573227098,-0.624359816877198,0.59959980670817,0.0853439213931876,-0.32916268816258,-0.339742855797764,0.0091284488850656,-0.184552100924482,-0.6610271633910461,0.312291532630372,1.14337405753857,-0.160101519307774,0.0388763468334018,-0.8322848929597729,-0.4636782456532299,0.015198621983856,-0.186026110837043,-0.4702051363249729,0.0558597474650079,0.3640654376117489,-0.33124167314559,0.0827199287535233,0.27815462441111,0.119504132078642,3.57,0
25,25,48736.0,1.47245512946021,-0.587723977502625,-0.141168608690773,-1.17400864711171,-0.272318128178841,0.269330971886872,-0.717712715334311,0.0928006540434001,-0.8293735497604521,0.7892441609742179,-0.122551371578182,-0.6806298764257871,-0.100158987681762,0.0290150507953329,0.265196366675923,1.94846934352266,-0.622263488676308,-0.464291062227304,1.56000363833354,0.115559122568157,-0.161134411111739,-0.6469630538433859,-0.0908666075315106,-1.42580772683207,0.413740148420793,-0.389426435155466,0.0001124882415951,-0.0049709344347841,15.0,0
26,26,140125.0,-0.197956313409456,1.52106135263336,0.0819715340582646,2.48170547165414,1.7503003587019,0.161561363058914,2.02215116647819,-0.414592652263668,-2.44502322810614,1.28898029077381,0.65821752850215,0.101287467011408,0.255906639958083,0.435799242589875,-1.75044828797097,0.6588911669938678,-1.2510932825447,-0.0770822844018923,-1.3851166193696698,-0.123545983044084,0.171887687424496,0.502438227366524,-0.247404599999066,0.7589963908062599,0.126380891138348,-0.0714352320564276,-0.272734893856519,-0.208252121173193,72.64,0
27,27,53290.0,-0.3556033221775979,1.2296262576986798,1.45609199147695,0.125768869380801,-0.0354168584185183,-1.14527155978899,0.787553778457954,-0.1543116466964759,-0.5777711378788709,-0.541764334123564,0.261403903218305,0.593084112669374,1.12147346723419,-0.621436870045341,0.7531469059853431,0.2372330021473319,0.0664865276465535,-0.376392683300335,-0.220697803895975,0.1647667578914859,-0.231916545309099,-0.541689018874419,0.0063356801626031,0.689740776712771,-0.169402331912343,0.0481717874859001,0.254004124466603,0.1035981033929519,0.99,0
28,28,32750.0,1.16439408523192,0.284141718351152,0.273802360796247,0.7201553040959041,-0.313591583707603,-1.0253679637099,0.229010414743159,-0.28165262987602,-0.147761183966755,-0.339048426807633,0.126825563692621,0.8496814163302221,1.39084989798499,-0.506852559229486,0.973636378221574,0.432251581466603,-0.071815268552019,-0.4293191427857429,-0.21958351129245,0.0916104062695227,-0.245465210747221,-0.761723863328592,0.072334532176353,0.3739215476605,0.238206045487135,0.0857339906916725,-0.0246347725337501,0.0416430993362481,49.99,0
29,29,84546.0,1.24609106088348,-0.458775884510537,0.876885112749339,-0.7115046534284641,-1.34326943773264,-0.858381735569876,-0.6757748251370439,0.0534030739100133,2.05184201864671,-1.03519463623878,-0.702085628689674,-0.0687250606759231,-1.5598205189856202,0.1533597509153559,1.4392600255821395,-0.369740874829446,-0.0598667938607768,0.3758118962438629,0.5681762116414809,-0.222950161553168,-0.0301502232804841,0.0889049607717668,-0.0180599222383125,0.36236049137312,0.449456228771228,-0.681166405429772,0.0837071553058982,0.0319795853972748,1.0,0
30,30,44044.0,1.2224424658797,-0.0077969111838971,-0.3972020037375109,-0.112434296679359,0.283776590613656,-0.305457427147491,0.311612617927646,-0.21419867591237,-0.125233863971801,-0.20371836590803,-0.593372314498351,0.559564336940561,1.24893229878756,0.153544898123593,1.04888855791858,-0.0518224475546442,-0.293233668167878,-0.9310949094423708,0.0241215839763293,0.0970983613784125,-0.0650727612071901,-0.193787410084969,-0.1657422923575849,-0.6630133193379101,0.485214559423341,1.08142844111075,-0.0888389090703497,-0.0040895870059919,59.5,0
31,31,89575.0,2.0154996765395303,-0.003791079123399,-0.8797887931659621,0.514355924527421,-0.279228087093681,-1.43091094627582,0.266248118160556,-0.414942577786907,0.376904787103667,0.0422831580755808,-0.2121446683839939,1.05109735886994,0.881045035330119,0.12583257161317,-0.0872355671620959,-0.2686905328970619,-0.185296260698719,-1.1144430914121102,-0.0217642467504849,-0.162377918467521,-0.245743768971534,-0.5534526797177309,0.373570597687632,0.484579358574192,-0.327955633014004,0.165822455367759,-0.0661046178577588,-0.0521493189605656,10.99,0
32,32,41351.0,-1.34283286128757,1.5401634567064,2.23471619389983,2.14751648081507,1.26867073042769,2.30823866420665,0.748848692503442,0.017481613238283,-0.8479786069399691,2.3208906084278103,2.61596596656225,0.5186581960853339,0.23782509229973,-0.3751331183992529,1.85853010760414,-1.39183012479942,0.593809411280354,-1.7377478799546495,-0.3892060430528339,0.555615902128793,-0.2439052510491149,0.0700891799456063,-0.0130765588768307,-1.06043938735202,-0.314148130496886,0.0368900159674814,-0.267746153224943,-0.4312771534909609,3.12,0
33,33,33401.0,0.9028256135876692,-1.76540037271714,1.19318939828966,-0.1088918385231819,-2.02298344462611,0.4485209333811021,-1.3521746088380302,0.361947331134242,0.7790071633595871,0.229535578687726,-1.1515344117593702,-1.12285631837753,-1.96879374050569,-0.747213577123996,-0.624944373251098,0.450951697245553,1.2188742107811998,-1.59275377060254,0.556025342325407,0.2706192915284439,0.21073455611914,0.398701991757929,-0.172174423039504,0.0970373705903683,0.232931433477391,-0.1028475399860869,0.0411591391072646,0.0526087579207573,200.0,0
34,34,128878.0,-0.8920714262493391,0.8319329705019199,1.30193514184565,2.69177405235376,1.4343059876568898,1.2834793030459,0.506347969297394,0.380186410399057,-1.28019833786626,0.7428104776178008,-0.632983495968383,0.0101561869145744,-0.41791114447862,-0.260234683212515,-2.92246323550673,0.661157362320921,-0.8695254008231641,0.30527756258053,-0.95153856844436,-0.273259291896015,0.178316176919994,0.6963072222158101,-0.0141686388855505,0.216388583552184,0.0967508464015081,0.0730918622202609,0.0476414648091209,0.1113917849948109,1.51,0
